_id,activation,dominance,emotion,end_time,start_time,titre,to_translate,translated,valence
625688421da7a5c1eaef4478,2.5,3.5,sad,276.0196,264.0975,Ses03M_script01_3_M031," For instance, one time this...it had been raining several days and this one kid, he came up to me, he gave me his last pair of dry socks, put them in my pocket.","Par exemple, une fois ce... il avait plu plusieurs jours et ce gamin, il est venu vers moi, il m'a donné sa dernière paire de chaussettes sèches, les a mises dans ma poche.",3
625688421da7a5c1eaef4479,2.5,4.5,sad,286.1925,276.085,Ses03M_script01_3_M032," That's just a little thing but that's the kind of guys I had.  They didn't just die, they killed themselves for each other and I mean that exactly.","C'est juste une petite chose mais c'est le genre de gars que j'avais. Ils ne sont pas simplement morts, ils se sont suicidés l'un pour l'autre et je le dis exactement.",2.5
625688421da7a5c1eaef447a,2.5,4.5,sad,297.9175,286.2625,Ses03M_script01_3_M033," A little more selfish and they'd still be here today.  And I got this idea watching them go down.  See everything was being destroyed but there was one new thing that was being created.","Un peu plus égoïste et ils seraient encore là aujourd'hui. Et j'ai eu cette idée en les regardant tomber. Vous voyez, tout était en train d'être détruit, mais il y avait une nouvelle chose qui était en train d'être créée.",2.5
625688421da7a5c1eaef447b,3,4.5,sad,305.77,297.99,Ses03M_script01_3_M034," It was a kind of responsibility, man for man.  You understand me?","C'était une sorte de responsabilité, d'homme pour l'homme. Vous me comprenez?",3
625688421da7a5c1eaef447c,3.5,4.5,sad,316.6907,305.865,Ses03M_script01_3_M035, And to show that and to bring that onto the earth again like some sort of monument standing right behind all of us and we could feel it and it would make a difference to him.,Et montrer cela et ramener cela sur terre comme une sorte de monument debout juste derrière nous tous et nous pouvions le sentir et cela ferait une différence pour lui.,2.5
625688421da7a5c1eaef447d,3.5,4.5,sad,329.4952,316.8217,Ses03M_script01_3_M036, And then I came here and it was incredible.  There was no meaning in it here.  The whole thing to them was a kind of bus accident.,"Et puis je suis venu ici et c'était incroyable. Cela n'avait aucun sens ici. Pour eux, tout cela était une sorte d'accident de bus.",2.5
625688421da7a5c1eaef447e,3.5,4.5,sad,341.5275,329.64,Ses03M_script01_3_M037," And I went to work with dad and that rat race again and I felt what you said, ashamed.  Somehow because nobody was changed at all.","Et je suis allé travailler avec papa et cette course effrénée à nouveau et j'ai ressenti ce que tu as dit, honteux. D'une certaine manière parce que personne n'a été changé du tout.",2.5
625688421da7a5c1eaef447f,3,4,sad,351.2996,341.635,Ses03M_script01_3_M038," It seemed to make a sucker out of a lot of guys.  I felt wrong to be alive.  I felt wrong to have that new checkbook,","Il semblait faire une ventouse de beaucoup de gars. Je me sentais mal d'être en vie. Je me sentais mal d'avoir ce nouveau chéquier,",2
625688421da7a5c1eaef4480,3.5,3.5,sad,357.7111,351.365,Ses03M_script01_3_M039," open that new bank account, drive the new car and see the new refrigerator","ouvrir ce nouveau compte bancaire, conduire la nouvelle voiture et voir le nouveau réfrigérateur",3
625688421da7a5c1eaef4481,3.5,4.5,sad,370.2505,357.8637,Ses03M_script01_3_M040," cause you can take those things out of the war.  But you got to know, when you drive that car that it came out of the love that a man can have for a man and you got to be a little bit better because of that.","parce que vous pouvez retirer ces choses de la guerre. Mais vous devez savoir, lorsque vous conduisez cette voiture, que cela vient de l'amour qu'un homme peut avoir pour un homme et que vous devez être un peu mieux à cause de cela.",2.5
625688421da7a5c1eaef4482,3,3.5,sad,375.1136,370.3325,Ses03M_script01_3_M041," Otherwise what you have is loot and there's blood on it.","Sinon, ce que vous avez, c'est du butin et il y a du sang dessus.",2
625688421da7a5c1eaef4483,2.5,3,sad,382.1793,375.2492,Ses03M_script01_3_M042," And I didn't want to take any of it and I guess that included you.","Et je ne voulais rien en prendre et je suppose que ça t'incluait.",2.5
625688421da7a5c1eaef4484,2.5,2,sad,385.8212,382.4192,Ses03M_script01_3_F031, And you still feel that way?,Et tu ressens toujours ça ?,2
625688421da7a5c1eaef4485,3,3.5,sad,388.0673,385.276,Ses03M_script01_3_M043, I want you now Annie.,Je te veux maintenant Annie.,3
625688421da7a5c1eaef4486,3.5,3.5,exc,394.51,387.7184,Ses03M_script01_3_F032," Cause you must not feel that way again.  You hear me?  You can't.  You deserve everything you have Chris.","Parce que tu ne dois plus ressentir ça. Tu m'entends? Vous ne pouvez pas. Tu mérites tout ce que tu as Chris.",2
625688421da7a5c1eaef4487,4,4.5,sad,407.426,394.605,Ses03M_script01_3_F033," that includes me too, I mean and the money, you have right to that money.  Your father put planes up in the air, good planes and he deserves it, you should be proud of that.  A man should be paid for that.","cela inclut moi aussi, je veux dire et l'argent, vous avez droit à cet argent. Ton père a mis des avions dans les airs, de bons avions et il le mérite, tu dois en être fier. Un homme devrait être payé pour ça.",2
625688421da7a5c1eaef4488,3,3,fru,405.4917,404.0087,Ses03M_script01_3_M044, [GARBAGE] Annie,[ORDURES] Annie,4
625688421da7a5c1eaef4489,3,4,hap,410.6601,407.0182,Ses03M_script01_3_M045," Annie I'm going to make a fortune for you.","Annie, je vais faire fortune pour toi.",4
625688421da7a5c1eaef448a,3.5,3,hap,414.978,411.0308,Ses03M_script01_3_F034, What am I going to do with a fortune?,"Que vais-je faire d'une fortune ?",4
625688421da7a5c1eaef448b,2,3,hap,417.31,415.3051,Ses03M_script01_3_M046, Buy some hats?,Acheter des chapeaux ?,4
625688691da7a5c1eaef44b5,3.5,2.5,neu,9.5052,5.1392,Ses02F_impro04_M000," So, uh, so how's it been going?  I mean, you have any needs or anything?","Alors, euh, comment ça va ? Je veux dire, vous avez des besoins ou quoi que ce soit ?",3
625688691da7a5c1eaef44b6,2.5,4,fru,19.042,9.6322,Ses02F_impro04_F000," I'm--every lead that I get ends up just being a dead end.  You know what I mean.  People are sick of me calling--","Je suis... chaque piste que j'obtiens finit par être une impasse. Tu sais ce que je veux dire. Les gens en ont marre que j'appelle...",2
625688691da7a5c1eaef44b7,3.5,4,neu,25.48,19.1897,Ses02F_impro04_M001," No.  You can't think that way.  I mean it's good--it's good that you're--that you're calling, you know. you can't","Non. Vous ne pouvez pas penser de cette façon. Je veux dire, c'est bien - c'est bien que vous - que vous appeliez, vous savez. tu ne peux pas",2.5
625688691da7a5c1eaef44b8,2.5,4,fru,28.9797,24.67,Ses02F_impro04_F001," Yeah, but it--I mean it's the same response you get over and over again.  Like--","Ouais, mais c'est - je veux dire que c'est la même réponse que vous obtenez encore et encore. Aimer--",2
625688691da7a5c1eaef44b9,2,4,fru,34.96,29.0536,Ses02F_impro04_F002," Oh, we're not hiring at this time or thank you, we already have your information on file--We'll call you when we're ready.","Oh, nous n'embauchons pas pour le moment ou merci, nous avons déjà vos informations dans le dossier - Nous vous appellerons lorsque nous serons prêts.",2
625688691da7a5c1eaef44ba,3,3.5,fru,39.72,34.85,Ses02F_impro04_M002," Yeah--I know what you mean.  I've gone through like similar stuff, but--","Oui, je sais ce que vous voulez dire. J'ai traversé des choses similaires, mais...",2.5
625688691da7a5c1eaef44bb,2.5,4.5,fru,46.3474,39.17,Ses02F_impro04_F003," But, it's been so long, like--I mine as well just take a job at McDonald's.  Like, I don't--","Mais, ça fait si longtemps, comme - moi aussi le mien vient de prendre un travail chez McDonald's. Genre, je ne...",1.5
625688691da7a5c1eaef44bc,3.5,3,neu,49.25,45.8486,Ses02F_impro04_M003," No, come on.  Don't [GARBAGE]",Non viens. Ne [DÉCHETS],2
625688691da7a5c1eaef44bd,3,4.5,fru,54.098,48.7571,Ses02F_impro04_F004," I just--I can't do it anymore.  Like, it just takes it out of you--","Je... je n'en peux plus. Comme, ça vous enlève juste...",2
625688691da7a5c1eaef44be,4,4.5,neu,65.8663,52.9062,Ses02F_impro04_M004," I know.  I know. It's hard, but you just--you gotta keep going.  I mean, you've been going at it for so long, you know.  Something is definitely going to come up.  I-I know it will, because you're a good worker--","Je sais. Je sais. C'est dur, mais tu dois juste... tu dois continuer. Je veux dire, tu y travailles depuis si longtemps, tu sais. Quelque chose va certainement arriver. Je-je sais que ce sera le cas, parce que tu es un bon travailleur--",2
625688691da7a5c1eaef44bf,2,4,fru,74.64,63.83,Ses02F_impro04_F005," I just keep getting rejected.  I just keep getting rejected over and over and over again and it starts to make you feel like there must be something wrong with you that you can't get a job.","Je n'arrête pas d'être rejeté. Je continue à être rejeté encore et encore et cela commence à vous donner l'impression qu'il doit y avoir quelque chose qui ne va pas chez vous et que vous ne pouvez pas trouver d'emploi.",1.5
625688691da7a5c1eaef44c0,3.5,4,neu,82.15,74.54,Ses02F_impro04_M005," No.  It's--I mean, it's competitive, you know.  That's-That's what it is.  that's what you gotta be is competitive.","Non. C'est... je veux dire, c'est compétitif, vous savez. C'est-C'est ce que c'est. c'est ce que tu dois être est compétitif.",2.5
625688691da7a5c1eaef44c1,4,4,fru,91.5702,80.37,Ses02F_impro04_F006," Yeah, but maybe--if just because it's competitive, like maybe I'm just not good enough.  Maybe the level is here and I'm here and there's just no way I'm ever gonna do that--","Ouais, mais peut-être - si c'est juste parce que c'est compétitif, comme peut-être que je ne suis pas assez bon. Peut-être que le niveau est là et que je suis là et qu'il n'y a aucun moyen que je fasse ça...",2
625688691da7a5c1eaef44c2,4,4,neu,97.07,89.4093,Ses02F_impro04_M006," There...There are plenty of people out there with--with like, good jobs, you know, that are a lot...","Il y a beaucoup de gens là-bas avec - avec de bons emplois, vous savez, c'est beaucoup...",2.5
625688691da7a5c1eaef44c3,3.5,4,neu,104,97.17,Ses02F_impro04_M007," ...dumber than you.  I mean they're a lot worse off than you.  You are much better off than like a lot of those people in there. I know","... plus bête que toi. Je veux dire qu'ils sont bien plus mal lotis que toi. Vous êtes bien mieux lotis que beaucoup de ces gens là-dedans. je sais",4
625688691da7a5c1eaef44c4,3.5,4,fru,111.8,102.47,Ses02F_impro04_F007," I didn't have like one of those starts, you know, like a family member who was already in the business or something you know that could like give me a helping hand.","Je n'ai pas eu un de ces débuts, vous savez, comme un membre de la famille qui était déjà dans l'entreprise ou quelque chose qui pourrait me donner un coup de main.",2
625688691da7a5c1eaef44c5,2.5,3.5,neu,116.4043,111.55,Ses02F_impro04_M008," I know.  It makes it harder.  I mean it's definitely who you know in a lot of cases, but--","Je sais. Cela rend les choses plus difficiles. Je veux dire, c'est certainement qui vous connaissez dans beaucoup de cas, mais...",2
625688691da7a5c1eaef44c6,4,5,fru,129.1165,117.2799,Ses02F_impro04_F008," It's just so frustrating.  Like, I just--I just don't wanna do it anymore.  You know?  I just don't wanna like hit the pavement every single day with my resumes and going out there all the time.  You know, it's just like--","C'est tellement frustrant. Comme, je... je ne veux plus le faire. Tu sais? Je n'ai juste pas envie d'aller sur le trottoir tous les jours avec mon CV et d'y aller tout le temps. Tu sais, c'est juste comme--",1.5
625688691da7a5c1eaef44c7,3,3.5,neu,135.09,129.3592,Ses02F_impro04_M009," But you gotta.  Otherwise, what is--what's your other option?","Mais tu dois. Sinon, quelle est--quelle est votre autre option ?",2
625688691da7a5c1eaef44c8,2,3.5,sad,135.27,132.9672,Ses02F_impro04_F009, I feel so worthless.,Je me sens tellement sans valeur.,2
625688691da7a5c1eaef44c9,3.5,4,neu,145.057,135.85,Ses02F_impro04_M010," It's not worthless 'cause it's definitely gonna--it's definitely gonna pay off.  I know it.  I mean, I can--I've just--I've seen your work etiquette.  You know, you're a good worker and...","Ce n'est pas sans valeur parce que ça va certainement - ça va certainement payer. Je sais cela. Je veux dire, je peux... j'ai juste... j'ai vu votre étiquette de travail. Tu sais, tu es un bon travailleur et...",2.5
625688691da7a5c1eaef44ca,3.5,4,neu,151.05,145.067,Ses02F_impro04_M011," ... and there's no reason that--that something won't come up like really soon.  All right?  So you just gotta--","... et il n'y a aucune raison que–que quelque chose ne se produise pas très bientôt. Très bien? Donc tu dois juste--",3
625688691da7a5c1eaef44cb,2.5,4,fru,156.5983,150.38,Ses02F_impro04_F010," And what would make you say that?  There doesn't seem to be any indicators that anything's going to get better.","Et qu'est-ce qui te ferait dire ça ? Rien ne semble indiquer que quelque chose va s'améliorer.",1.5
625688691da7a5c1eaef44cc,4,4.5,neu,174.3532,156.7354,Ses02F_impro04_M012," Because I know you.  You know, and maybe once you get to know some more people, like talking to them and everything, they'll get to know you too and they'll realize they should've hired you three years ago.  You know? but  And- and they'll finally come around and believe me--it'll--you gotta-","Parce que je te connais. Vous savez, et peut-être qu'une fois que vous aurez appris à connaître d'autres personnes, comme leur parler et tout, ils apprendront à vous connaître aussi et ils se rendront compte qu'ils auraient dû vous embaucher il y a trois ans. Tu sais? mais Et- et ils finiront par revenir et me croire--ça va--tu dois-",4
625688691da7a5c1eaef44cd,4,4.5,fru,192.93,173.36,Ses02F_impro04_F011," It's just really hard.  I feel like their starting to get like a personal prejudice against me.  You know what I mean?  Like it's like suddenly it starts to feel like it's just you that they say no to and it's not that they're not taking applications and it's not that they're not hiring people, it's just you particularly they have some particular reason for just hating you.  You know?","C'est vraiment difficile. J'ai l'impression qu'ils commencent à devenir comme un préjugé personnel contre moi. Tu sais ce que je veux dire? C'est comme si tout d'un coup on commençait à avoir l'impression que c'était juste à vous qu'ils disaient non et ce n'est pas qu'ils n'acceptent pas les candidatures et ce n'est pas qu'ils n'embauchent pas de gens, c'est juste vous en particulier, ils ont une raison particulière de détester tu. Tu sais?",1.5
625688691da7a5c1eaef44ce,4,4,neu,205.99,192.84,Ses02F_impro04_M013," Well maybe yeah, but maybe you get to that point where it's like you bug 'em and then they just don't wanna hear from you anymore, but you keep bugging them and bugging them and then it's gonna annoy them so much that they're gonna be like all right fine. you know","Eh bien peut-être ouais, mais peut-être que vous arrivez à ce point où c'est comme si vous les embêtiez et ensuite ils ne veulent plus entendre parler de vous, mais vous continuez à les embêter et à les embêter et puis ça va les énerver tellement qu'ils ' ça va aller bien. vous savez",3.5
625688691da7a5c1eaef44cf,3.5,3.5,fru,207.21,204.97,Ses02F_impro04_F012," Or they'll never talk to me again.",Ou ils ne me parleront plus jamais.,2
625688691da7a5c1eaef44d0,3.5,2,fru,212.1841,207.1941,Ses02F_impro04_M014," Or, well, no.  Okay. you -[GARBAGE]","Ou bien, non. D'accord. vous -[DÉCHETS]",3
625688691da7a5c1eaef44d1,3,4,fru,229.8,212.279,Ses02F_impro04_F013," I-I just I think maybe I should try something else.  I mean, I-I don't know.  All growing up this is the only thing that I ever wanted to do and yet I can't.  I'm not physically able apparently.  I mean--","Je-je pense juste que je devrais peut-être essayer autre chose. Je veux dire, je-je ne sais pas. En grandissant, c'est la seule chose que j'ai toujours voulu faire et pourtant je ne peux pas. Je ne suis pas capable physiquement apparemment. Je veux dire--",1.5
625688691da7a5c1eaef44d2,3.5,4,neu,242.27,229.5,Ses02F_impro04_M015," That obviously that's not true though.  I mean, you've done this before.  You've done all the work like this before, you know, and and you've gotten people saying oh, you're so good and like you know--","Ce n'est évidemment pas vrai cependant. Je veux dire, tu as déjà fait ça avant. Vous avez déjà fait tout ce travail comme ça auparavant, vous savez, et vous avez des gens qui disent oh, vous êtes si bon et comme vous le savez...",3.5
625688691da7a5c1eaef44d3,3,4,fru,248.83,242.01,Ses02F_impro04_F014," I guess the money shouldn't matter to me, but--Somehow it does.  You know? It's not like I do it for the money, but","Je suppose que l'argent ne devrait pas avoir d'importance pour moi, mais... D'une certaine manière, c'est le cas. Tu sais? Ce n'est pas comme si je le faisais pour l'argent, mais",2
625688691da7a5c1eaef44d4,2.5,2.5,neu,245.9,244.79,Ses02F_impro04_M016, Right.,À droite.,3
625688691da7a5c1eaef44d5,2.5,3.5,neu,248,245.97,Ses02F_impro04_M017," Well, you've gotta live.","Eh bien, tu dois vivre.",3
625688691da7a5c1eaef44d6,3.5,4.5,fru,256.9182,248.86,Ses02F_impro04_F015," you have to--I mean, if you're hired by somebody, then you're not a professional, you're an amateur and that means that you're not good enough.","vous devez - je veux dire, si vous êtes embauché par quelqu'un, alors vous n'êtes pas un professionnel, vous êtes un amateur et cela signifie que vous n'êtes pas assez bon.",2
625688691da7a5c1eaef44d7,4,4,neu,266.49,257.1676,Ses02F_impro04_M018," I mean, it's just, it's really--I don't know, yeah, it's about their opinions and it's about, I don't know, just getting yourself out there and--","Je veux dire, c'est juste, c'est vraiment - je ne sais pas, ouais, c'est à propos de leurs opinions et c'est à propos, je ne sais pas, juste de vous faire connaître et -",2
